Cycle,FEC_ID,Cand_ID,Name,Party,District,Dist_curr,Curr_Cand,Cycle_cand,CRPICO,Receip_cd,No_pacs
2018, H8NM02248 , N00042467 , Xochitl Torres Small (D) , D , NM02 ,      , Y , Y , O , DW ,   
2018, H8NV02095 , N00042468 , Clint Koble (D) , D , NV02 ,      , Y , Y , C , DL ,   
2018, H8NV04059 , N00035628 , Cresent Hardy (R) , R , NV04 ,      ,   ,   , O , RL ,   
2018, H8NV04067 , N00039702 , Jeff Miller (R) , R , NV04 ,      ,   , Y , O , RL ,   
2018, H8NY01205 , N00042471 , Bruce Miller (D) , D , NY01 ,      ,   , Y , C , DN ,   
2018, H8NY02096 , N00042472 , John Rennhack (D) , D , NY22 ,      ,   , Y , C , DN ,   
2018, H8NY02104 , N00042473 , Liuba Grechen Shirley (D) , D , NY02 ,      , Y , Y , C , DL ,   
2018, H8NY21336 , N00042438 , David Mastrianni (D) , D , NY21 ,      ,   , Y , C , DN ,   
2018, H8NY24108 , N00042475 , Scott Comegys (D) , D , NY24 ,      ,   , Y , C , DN ,   
2018, H8NY24116 , N00042476 , Bill Bass (I) , I , NY24 ,      ,   , Y , C , 3N ,   
2018, H8NY25097 , N00042477 , Jim Maxwell (R) , R , NY25 ,      , Y , Y , O , RL ,   
2018, H8NY27176 , N00042478 , Nate McMurray (D) , D , NY27 ,      , Y , Y , C , DL ,   
2018, H8OH02124 , N00042479 , Jill Schiller (D) , D , OH02 ,      , Y , Y , C , DL ,   
2018, H8OH08097 , N00042480 , Vanessa Enoch (D) , D , OH08 ,      , Y , Y , C , DL ,   
2018, H8OH10119 , N00042481 , Theresa Gasper (D) , D , OH10 ,      , Y , Y , C , DL ,   
2018, H8OH12230 , N00042482 , Crystal Lett (D) , D , OH12 ,      ,   , Y , O , DN ,   
2018, H8OH12248 , N00042483 , Melanie Leneghan (R) , R , OH12 ,      ,   , Y , O , RL ,   
2018, H8OH12255 , N00042484 , Lawrence Cohen (R) , R , OH12 ,      ,   , Y , O , RL ,   
2018, H8OH12263 , N00042485 , Tim Kane (R) , R , OH12 ,      ,   , Y , O , RL ,   
2018, H8OH12271 , N00042486 , John Russell (D) , D , OH12 ,      ,   , Y , O , DL ,   
2018, H8OH12289 , N00042487 , Pat Manley (R) , R , OH12 ,      ,   , Y , O , RL ,   
2018, H8OK05133 , N00042488 , Gwendolyn Black (D) , D , OK05 ,      ,   , Y , C , DN ,   
2018, H8OK05141 , N00042488 , Gwendolyn Black (D) , D , OK05 ,      ,   ,   , C , DN ,   
2018, H8OR01213 , N00042490 , Richard Hofer (I) , I , OR01 ,      , Y , Y , C , 3L ,   
2018, H8OR02179 , N00042491 , Jennifer Neahring (D) , D , OR02 ,      ,   , Y , C , DL ,   
2018, H8PA01252 , N00042492 , Willie Singletary (D) , D , PA02 ,      ,   , Y , C , DN ,   
2018, H8PA01260 , N00042493 , Kevin Johnson (D) , D , PA03 ,      ,   , Y , C , DL ,   
2018, H8PA06095 , N00042494 , Paul Masters (R) , R , PA06 ,      ,   , Y , O , RN ,   
2018, H8PA07168 , N00042495 , Shelly Chauncey (D) , D , PA05 ,      ,   , Y , O , DN ,   
2018, H8PA07176 , N00042496 , Greg Vitali (D) , D , PA05 ,      ,   , Y , O , DL ,   
2018, H8PA08174 , N00042497 , Scott Wallace (D) , D , PA01 ,      , Y , Y , C , DL ,   
2018, H8PA09024 , N00042498 , John Eichelberger (R) , R , PA13 ,      ,   , Y , O , RL ,   
2018, H8PA09032 , N00042499 , Dave Reed (R) , R , PA13 ,      ,   , Y , O , RN ,   
2018, H8PA15286 , N00042500 , Dan David (R) , R , PA04 ,      , Y , Y , O , RL ,   
2018, H8PA18264 , N00042501 , Drew Miller (L) , L , PA14 ,      ,   , Y , O , 3L ,   
2018, H8SD01105 , N00042502 , George Hendrickson (L) , L , SD01 ,      , Y , Y , O , 3L ,   
2018, H8TN06102 , N00042503 , Bob Corlew (R) , R , TN06 ,      ,   , Y , O , RL ,   
2018, H8TN07100 , N00042504 , Matt Reel (D) , D , TN07 ,      ,   , Y , O , DL ,   
2018, H8TX03164 , N00042505 , Alex Donkervoet (R) , R , TX03 ,      ,   , Y , O , RL ,   
2018, H8TX04188 , N00042506 , John Cooper (R) , R , TX04 ,      ,   , Y , C , RL ,   
2018, H8TX05169 , N00042507 , Earl Brunner (R) , R , TX05 ,      ,   , Y , O , RN ,   
2018, H8TX06290 , N00042364 , Thomas Dillingham (R) , R , TX06 ,      ,   , Y , O , RL ,   
2018, H8TX06308 , N00042509 , Kevin Harrison (R) , R , TX06 ,      ,   , Y , O , RL ,   
2018, H8TX06316 , N00042510 , Mel Hassell (R) , R , TX06 ,      ,   , Y , O , RL ,   
2018, H8TX06324 , N00042239 , Mark Mitchell (R) , R , TX06 ,      ,   ,   , O , RL ,   
2018, H8TX06332 , N00042512 , Adrian Mizher (R) , R , TX06 ,      ,   , Y , O , RN ,   
2018, H8TX06340 , N00042513 , Troy Ratterree (R) , R , TX06 ,      ,   , Y , O , RL ,   
2018, H8TX06357 , N00042514 , Craig Walker (R) , R , TX06 ,      ,   , Y , O , RN ,   
2018, H8TX10169 , N00042518 , John W Cook (R) , R , TX10 ,      ,   , Y , C , RL ,   
2018, H8TX18188 , N00042519 , Richard Johnson (D) , D , TX18 ,      ,   , Y , C , DL ,   
2018, H8TX20143 , N00042520 , Robert Steven Hostetler (I) , I , TX20 ,      ,   , Y , C , 3N ,   
2018, H8TX21356 , N00042521 , Anthony J White (R) , R , TX21 ,      ,   , Y , O , RL ,   
2018, H8TX24137 , N00042522 , Johnathan Davison (R) , R , TX24 ,      ,   , Y , C , RL ,   
2018, H8TX25167 , N00042277 , West Hansen (D) , D , TX25 ,      ,   ,   , C , DL ,   
2018, H8TX27098 , N00042524 , Vanessa Edwards Foster (D) , D , TX27 ,      ,   , Y , O , DL ,   
2018, H8TX27106 , N00042525 , Eddie Gassman (R) , R , TX27 ,      ,   , Y , O , RL ,   
2018, H8TX29128 , N00042526 , Augustine Reyes (D) , D , TX29 ,      ,   , Y , O , DL ,   
2018, H8TX29136 , N00042288 , Jaimy Blanco (R) , R , TX29 ,      ,   ,   , O , RL ,   
2018, H8TX30043 , N00042528 , Eric Williams (D) , D , TX30 ,      ,   , Y , C , DL ,   
2018, H8VA01303 , N00042529 , Vangie Williams (D) , D , VA01 ,      , Y , Y , C , DL ,   
2018, H8VA02129 , N00042530 , David Nygaard (D) , D , VA02 ,      ,   , Y , C , DN ,   
2018, H8VA06120 , N00042531 , Elliot Pope (R) , R , VA06 ,      ,   , Y , O , RL ,   
2018, H8VA11096 , N00042532 , Jonathan Park (D) , D , VA11 ,      ,   , Y , C , DN ,   
2018, H8VT01057 , N00042533 , Ben Mitchell (D) , D , VT01 ,      ,   , Y , C , DL ,   
2018, H8WA08247 , N00042534 , Chris Franco (D) , D , WA08 ,      ,   , Y , O , DN ,   
2018, P00006825 , N00042535 , Hart P. Cunningham (D) , D , PRES ,      ,   ,   ,   , DN ,   
2018, P00006833 , N00042536 , Cecil Anthony Southwest Ince (L) , L , PRES ,      ,   ,   ,   , 3N ,   
2018, P00006841 , N00030944 , Adam Kokesh (L) , L , AZS2 ,      ,   ,   , C , 3L ,   
2018, P00006858 , N00042538 , Joe Edward Pastor Dr. Anderson (R) , R , PRES ,      ,   ,   ,   , RN ,   
2018, P00006866 , N00042539 , Donald Sauter (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, P00006874 , N00042540 , Kenneth Robert Cross (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, P00006882 , N00042541 , Troy Voss (I) , I , PRES ,      ,   ,   ,   , 3N ,   
2018, P00006890 , N00042542 , Cyrus Sajna (D) , D , PRES ,      ,   ,   ,   , DN ,   
2018, P00006908 , N00042543 , Vincent Joseph Harigel (D) , D , PRES ,      ,   ,   ,   , DN ,   
2018, P00006916 , N00042544 , Patrick Robert Miller (I) , I , PRES ,      ,   ,   ,   , 3N ,   
2018, P00006924 , N00042545 , Sem Yoram Van Der Vegte (R) , R , PRES ,      ,   ,   ,   , RN ,   
2018, P00006932 , N00042546 , Jeffrey Michael Hidek (I) , I , PRES ,      ,   ,   ,   , 3N ,   
2018, P00006940 , N00042547 , Daniel Jonathan House (I) , I , PRES ,      ,   ,   ,   , 3N ,   
2018, P00006957 , N00042548 , Curtis Gittelman (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, P00006965 , N00042549 , Jason Michael Sibilio (L) , L , PRES ,      ,   ,   ,   , 3N ,   
2018, P00006973 , N00042545 , Sem Yoram Van Der Vegte (R) , R , PRES ,      ,   ,   ,   , RN ,   
2018, P60023769 , N00042551 , Jaxon Wayne Mr. Tolbert (D) , D , PRES ,      ,   ,   ,   , DN ,   
2018, P80006018 , N00042552 , Douglas Arnold Pagitt (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, S7AL00011 , N00042553 , Gerald Lee Busby (I) , I , ALS1 ,      ,   , Y , O , 3L ,   
2018, S8AZ00221 , N00033982 , Martha McSally (R) , R , AZS2 , AZ02 , Y , Y , O , RL ,   
2018, S8AZ00239 , N00042555 , Michelle Griffin (R) , R , AZS2 ,      ,   , Y , O , RN ,   
2018, S8AZ00247 , N00042556 , Joe Arpaio (R) , R , AZS2 ,      ,   , Y , O , RL ,   
2018, S8CA00440 , N00042557 , Erin Cruz (R) , R , CAS2 ,      ,   , Y , C , RL ,   
2018, S8CA00457 , N00042558 , Ling Ling Shi (I) , I , CAS2 ,      ,   , Y , C , 3L ,   
2018, S8FL00257 , N00042559 , Virginia Fuller (R) , R , FL05 ,      ,   ,   , C , RL ,   
2018, S8MA00334 , N00042560 , Louis Gallo (I) , I , MAS1 ,      ,   , Y , C , 3N ,   
2018, S8MD00260 , N00042561 , Chelsea Manning (D) , D , MDS1 ,      ,   , Y , C , DL ,   
2018, S8MD00278 , N00042562 , Debbie Wilson (D) , D , MDS1 ,      ,   , Y , C , DL ,   
2018, S8NY00207 , N00042563 , Joe Holland (R) , R , NYS1 ,      ,   , Y , C , RN ,   
2018, S8OH00102 , N00031127 , Jim Renacci (R) , R , OHS1 , OH16 , Y , Y , C , RL ,   
2018, S8TN00394 , N00042565 , Aaron Pettigrew (R) , R , TNS1 ,      ,   , Y , O , RL ,   
2018, S8TN00402 , N00040180 , Nicholas Mantanona (I) , I , TN09 ,      ,   ,   , C , 3C ,   
2018, S8TX00376 , N00042567 , Edward Kimbrough (D) , D , TXS2 ,      ,   , Y , C , DL ,   
2018, S8TX00384 , N00005912 , Geraldine Sam (R) , R , TXS2 ,      ,   , Y , C , RL ,   
2018, H2NY27088 , N00025817 , Thomas Casey (D) , D , NY27 ,      ,   , Y , C , DN ,   
2018, S2AZ00265 , N00034185 , David Ruben (D) , D , AZS2 ,      ,   , Y , O , DN ,   
2018, H8AL01066 , N00041265 , Robert Kennedy Jr. (D) , D , AL01 ,      , Y , Y , C , DL ,   
2018, H8AZ02193 , N00042569 , Casey Welch (R) , R , AZ02 ,      ,   , Y , O , RL ,   
2018, H8AZ04157 , N00042570 , Thad Andreski (I) , I , AZ04 ,      ,   , Y , C , 3N ,   
2018, H8CA27120 , N00042571 , Beatrice Cardenas (R) , R , CA27 ,      ,   , Y , C , RN ,   
2018, H8CA46120 , N00042572 , Russell Lambert (R) , R , CA46 ,      , Y , Y , C , RL ,   
2018, H8FL03053 , N00042573 , Dushyant Gosai (D) , D , FL03 ,      ,   , Y , C , DL ,   
2018, H8FL05140 , N00042574 , Alvin Brown (D) , D , FL05 ,      ,   , Y , C , DL ,   
2018, H8FL06163 , N00042575 , Jimmy Johns (R) , R , FL06 ,      ,   , Y , O , RN ,   
2018, H8FL13136 , N00042576 , George Buck (R) , R , FL13 ,      , Y , Y , C , RL ,   
2018, H8FL21063 , N00042577 , Derek Schwartz (R) , R , FL21 ,      ,   , Y , C , RN ,   
2018, H8IN05204 , N00042578 , Kyle Moore (D) , D , IN05 ,      ,   , Y , C , DL ,   
2018, H8IN05212 , N00042579 , Eshel Faraggi (D) , D , IN05 ,      ,   , Y , C , DL ,   
2018, H8KS02223 , N00032437 , Kelly Standley (D) , D , KS02 ,      ,   ,   , O , 3O ,   
2018, H8MA07032 , N00042581 , Ayanna Pressley (D) , D , MA07 ,      , Y , Y , O , DW ,   
2018, H8NC08091 , N00042582 , Scott Huffman (D) , D , NC08 ,      ,   , Y , C , DL ,   
2018, H8NC08109 , N00042582 , Scott Huffman (D) , D , NC08 ,      ,   ,   , C , DL ,   
2018, H8OH06117 , N00042584 , Werner Lange (D) , D , OH06 ,      ,   , Y , C , DL ,   
2018, H8OH11307 , N00042585 , Lavitta Murray (D) , D , OH11 ,      ,   , Y , C , DN ,   
2018, H8OH12297 , N00042586 , Danny O'Connor (D) , D , OH12 ,      , Y , Y , C , DL ,   
2018, H8OH16157 , N00042587 , Susan Palmer (D) , D , OH16 ,      , Y , Y , O , DL ,   
2018, H8OK03062 , N00042588 , Murray Thibodeaux (D) , D , OK03 ,      ,   , Y , C , DL ,   
2018, H8PA13117 , N00042589 , Shira Goodman (D) , D , PA04 ,      ,   , Y , O , DL ,   
2018, H8SC04243 , N00042590 , Jonathan Alan Ruff (R) , R , SC04 ,      ,   , Y , O , RN ,   
2018, H8TN09114 , N00032405 , Charlotte Bergmann (R) , R , TN09 ,      , Y , Y , C , RL ,   
2018, H8TX22289 , N00042142 , Sri Kulkarni (D) , D , TX22 ,      , Y , Y , C , DL ,   
2018, H8VA05163 , N00036398 , Lawrence Gaughan (D) , D , VA05 ,      ,   , Y , C , DN ,   
2018, H8WI07088 , N00042594 , Kyle Frenette (D) , D , WI07 ,      ,   , Y , C , DN ,   
2018, P00006981 , N00042595 , Ryan Andrew Xojet Farber (D) , D , PRES ,      ,   ,   ,   , DN ,   
2018, P00006999 , N00042596 , Kerry D Mrs Soseeah (3) , 3 , PRES ,      ,   ,   ,   , 3N ,   
2018, S8CA00465 , N00042597 , Lee W. Olson (I) , I , CAS2 ,      ,   , Y , C , 3L ,   
2018, S8MO00194 , N00039804 , Camille Lombardi-Olive (R) , R , MO01 ,      ,   ,   , C , RL ,   
2018, S8NJ00483 , N00042599 , Hirsch Singh (R) , R , NJS1 ,      ,   , Y , C , RN ,   
2018, H6IN06024 , N00003754 , George Holland (D) , D , IN06 ,      ,   , Y , O , DL ,   
2018, H8IN01096 , N00003796 , Mark Leyva (R) , R , IN01 ,      , Y , Y , C , RL ,   
2018, H0TX26105 , N00031805 , Mark Boler (L) , L , TX26 ,      , Y , Y , C , 3L ,   
2018, H8TX28203 , N00029779 , Ross Leone (L) , L , TX15 ,      ,   , Y , C , 3N ,   
2018, H2FL11042 , N00002803 , Hugo R Harmatz (R) , R , FL11 ,      ,   ,   ,   , RN ,   
2018, H2TX27117 , N00025105 , Chris Claytor (L) , L , TX03 ,      , Y , Y , O , 3L ,   
2018, H8OH13121 , N00030557 , Robert Crow (D) , D , OH13 ,      ,   , Y , C , DL ,   
2018, H0OH07104 , N00032090 , John Anderson (R) , R , OH10 ,      ,   , Y , C , RL ,   
2018, H0KY02061 , N00012932 , Brian Pedigo (D) , D , KY02 ,      ,   , Y , C , DL ,   
2018, H0IN06084 , N00013092 , Darin Griesey (D) , D , IN04 ,      ,   , Y , O , DL ,   
2018, H0OH10090 , N00032367 , W. Benjamin Franklin (R) , R , OH09 ,      ,   , Y , C , RL ,   
2018, H0OH07070 , N00013416 , John Mitchel (R) , R , OH10 ,      ,   , Y , C , RL ,   
2018, H8OH02074 , N00029635 , William Smith (D) , D , OH02 ,      ,   , Y , C , DL ,   
2018, H4AL03053 , N00036093 , Thomas Casson (I) , I , AL03 ,      ,   , Y , C , 3N ,   
2018, H4TX21033 , N00026705 , Rhett Smith (L) , L , TX11 ,      , Y , Y , C , 3L ,   
2018, H4OH00028 , N00027275 , John Luchansky (D) , D , OH13 ,      ,   , Y , C , DL ,   
2018, H6KY05111 , N00028039 , Ken Stepp (D) , D , KY05 ,      , Y , Y , C , DL ,   
2018, H2CA39136 , N00034000 , Jay Chen (D) , D , CA39 ,      ,   , Y , O , DN ,   
2018, H6OH04157 , N00003534 , Norbert Dennerll (D) , D , OH04 ,      ,   , Y , C , DN ,   
2018, H6TX29114 , N00026186 , N Ruben Perez (L) , L , TX29 ,      ,   , Y , O , 3N ,   
2018, S6OH00288 , N00030273 , Don Eckhart (R) , R , OHS1 ,      ,   , Y , C , RL ,   
2018, H6CA24246 , N00027796 , Mary Pallant (D) , D , CA25 ,      ,   , Y , C , DL ,   
2018, H6OH12119 , N00039146 , Joe Manchik (3) , 3 , OH12 ,      , Y , Y , C , 3L ,   
2018, H6TX11096 , N00039158 , Nicholas Landholt (L) , L , TX11 ,      ,   , Y , C , 3N ,   
2018, H2NV04011 , N00033638 , Steven Horsford (D) , D , NV04 ,      , Y , Y , O , DW ,   
2018, H4OH08088 , N00035944 , Matthew Guyette (D) , D , OH08 ,      ,   , Y , C , DL ,   
2018, H4TX10184 , N00035976 , Bill Kelsey (L) , L , TX10 ,      ,   , Y , C , 3N ,   
2018, H4TX21082 , N00035990 , Mark Loewe (L) , L , TX21 ,      ,   , Y , O , 3N ,   
2018, H4NY27118 , N00036572 , Jim O'Donnell (D) , D , NY27 ,      ,   ,   ,   , DN ,   
2018, H8AL01074 , N00042600 , Jennifer O'Farrill Arras (D) , D , AL01 ,      ,   , Y , C , DN ,   
2018, H8AL02213 , N00029838 , Bobby Bright (R) , R , AL02 ,      ,   , Y , C , RL ,   
2018, H8AL03054 , N00042602 , Mallory Hagan (D) , D , AL03 ,      , Y , Y , C , DL ,   
2018, H8AL03062 , N00042603 , Adia Winfrey (D) , D , AL03 ,      ,   , Y , C , DL ,   
2018, H8AR02159 , N00042604 , Clarke Tucker (D) , D , AR02 ,      , Y , Y , C , DL ,   
2018, H8AZ02201 , N00042605 , Brandon Ray Martin (R) , R , AZ02 ,      ,   , Y , O , RL ,   
2018, H8AZ02219 , N00042606 , Marilyn Wiles (R) , R , AZ02 ,      ,   , Y , O , RN ,   
2018, H8AZ02227 , N00042607 , Danny Morales (R) , R , AZ02 ,      ,   , Y , O , RL ,   
2018, H8AZ08224 , N00042608 , Gary D Swing (3) , 3 , AZ06 ,      ,   , Y , C , 3L ,   
2018, H8CA16065 , N00042609 , Elizabeth Heng (R) , R , CA16 ,      , Y , Y , C , RL ,   
2018, H8CA39273 , N00042610 , Sophia Alexander (I) , I , CA39 ,      ,   , Y , O , 3L ,   
2018, H8CA43168 , N00042611 , Joe Edward Collins (D) , D , CA43 ,      ,   , Y , C , DN ,   
2018, H8CA49132 , N00042612 , Michael D Schmitt (R) , R , CA49 ,      ,   , Y , O , RL ,   
2018, H8CO04125 , N00042613 , Len Sistek (D) , D , CO04 ,      ,   , Y , C , DN ,   
2018, H8CO05171 , N00042614 , Marcus Murphy (D) , D , CO05 ,      ,   , Y , C , DN ,   
2018, H8FL01115 , N00042615 , Jennifer Zimmerman (D) , D , FL01 ,      , Y , Y , C , DL ,   
2018, H8FL02105 , N00042616 , Brandon Peters (D) , D , FL02 ,      ,   , Y , C , DL ,   
2018, H8FL12096 , N00042617 , Angelika Purkis (I) , I , FL12 ,      , Y , Y , C , 3L ,   
2018, H8GA02087 , N00042618 , Herman West Jr. (R) , R , GA02 ,      , Y , Y , C , RL ,   
2018, H8GU01020 , N00042619 , Michael San Nicolas (D) , D , GU00 ,      , Y , Y , O , DW ,   
2018, H8ID01181 , N00042620 , Alex Gallegos (R) , R , ID01 ,      ,   , Y , O , RL ,   
2018, H8IL03128 , N00042621 , Thomas Zane Stepp (R) , R , IL03 ,      ,   , Y , C , RN ,   
2018, H8IN02193 , N00042622 , Roland E Leech (D) , D , IN02 ,      ,   , Y , C , DL ,   
2018, H8IN05220 , N00042623 , Aaron Joseph Schaler (D) , D , IN05 ,      ,   ,   , C , DN ,   
2018, H8IN06145 , N00042624 , Joshua Alexander Williamson (D) , D , IN06 ,      ,   , Y , O , DL ,   
2018, H8KS03148 , N00042625 , Mike McCamon (D) , D , KS03 ,      ,   , Y , C , DL ,   
2018, H8KS03155 , N00042626 , Sharice Davids (D) , D , KS03 ,      , Y , Y , C , DW ,   
2018, H8KY01082 , N00042627 , Alonzo Pennington (D) , D , KY01 ,      ,   , Y , C , DL ,   
2018, H8KY02080 , N00042628 , Hank Linderman (D) , D , KY02 ,      , Y , Y , C , DL ,   
2018, H8KY02098 , N00042629 , Rane Sessions (D) , D , KY02 ,      ,   , Y , C , DL ,   
2018, H8KY03187 , N00042630 , Mike Craven (R) , R , KY03 ,      ,   , Y , C , RL ,   
2018, H8KY03195 , N00042631 , Vickie Glisson (R) , R , KY03 ,      , Y , Y , C , RL ,   
2018, H8KY03203 , N00042632 , Rhonda Palazzo (R) , R , KY03 ,      ,   , Y , C , RL ,   
2018, H8KY03211 , N00042631 , Vickie Glisson (R) , R , KY03 ,      ,   ,   , C , RL ,   
2018, H8KY04185 , N00042634 , Christina Lord (D) , D , KY04 ,      ,   , Y , C , DL ,   
2018, H8KY05059 , N00042635 , Keneth S Sykes (D) , D , KY05 ,      ,   ,   ,   , DN ,   
2018, H8KY05067 , N00042636 , Scott Sykes (D) , D , KY05 ,      ,   , Y , C , DL ,   
2018, H8KY05075 , N00042637 , Gerardo Serrano (R) , R , KY05 ,      ,   , Y , C , RL ,   
2018, H8KY06180 , N00042638 , Daniel Kemph (D) , D , KY06 ,      ,   , Y , C , DL ,   
2018, H8KY06198 , N00042639 , Chuck Eddy (R) , R , KY06 ,      ,   , Y , C , RL ,   
2018, H8LA03060 , N00042640 , Robert Jon Anderson (I) , I , LA03 ,      ,   , Y , C , 3N ,   
2018, H8MA02116 , N00042641 , Tracy Lovvorn (R) , R , MA02 ,      , Y , Y , C , RL ,   
2018, H8MD02118 , N00037523 , Liz Matory (R) , R , MD02 ,      , Y , Y , C , RL ,   
2018, H8MD03140 , N00042443 , Eduardo Rosas (D) , D , MD03 ,      ,   ,   , C , DL ,   
2018, H8MD06242 , N00042644 , Kurt Elsasser (R) , R , MD06 ,      ,   , Y , O , RL ,   
2018, H8MD06259 , N00042645 , Christopher Graves (D) , D , MD06 ,      ,   , Y , O , DL ,   
2018, H8MI11361 , N00042646 , Michael Kowall (R) , R , MI11 ,      ,   , Y , O , RL ,   
2018, H8MI11379 , N00042647 , Cooper Nye (I) , I , MI11 ,      , Y , Y , O , 3L ,   
2018, H8MI13243 , N00042648 , Brenda Jones (D) , D , MI13 ,      ,   , Y , O , DL ,   
2018, H8MI13250 , N00042649 , Rashida Tlaib (D) , D , MI13 ,      , Y , Y , O , DW ,   
2018, H8MI13268 , N00042650 , Kentiel White (D) , D , MI13 ,      ,   , Y , O , DN ,   
2018, H8MN02087 , N00042651 , Brad Svenson (3) , 3 , MN02 ,      ,   , Y , C , 3N ,   
2018, H8MO03198 , N00042652 , Katy Geppert (D) , D , MO03 ,      , Y , Y , C , DL ,   
2018, H8MO06118 , N00042653 , Winston Apple (D) , D , MO06 ,      ,   , Y , C , DL ,   
2018, H8MO07215 , N00042654 , Benjamin Holcomb (R) , R , MO07 ,      ,   , Y , C , RL ,   
2018, H8MS03158 , N00042655 , Morgan Dunn (R) , R , MS03 ,      ,   , Y , O , RL ,   
2018, H8NC01104 , N00042656 , Roger Allison (R) , R , NC01 ,      , Y , Y , C , RL ,   
2018, H8NC02136 , N00042657 , Japheth Matemu (L) , L , NC02 ,      , Y , Y , C , 3L ,   
2018, H8NC04116 , N00042658 , Michelle Laws (D) , D , NC04 ,      ,   , Y , C , DL ,   
2018, H8NC08117 , N00042659 , Marc Tiegel (D) , D , NC08 ,      ,   , Y , C , DL ,   
2018, H8CA49173 , N00043132 , Danielle St John (3) , 3 , CA49 ,      ,   , Y , O , 3L ,   
2018, H8CA49181 , N00043133 , Joshua L Hancock (L) , L , CA49 ,      ,   , Y , O , 3L ,   
2018, H8NC09149 , N00042660 , Clarence Goins (R) , R , NC09 ,      ,   , Y , C , RL ,   
2018, H8NC10113 , N00042661 , Gina Collias (R) , R , NC10 ,      ,   , Y , C , RL ,   
2018, H8NC10121 , N00042662 , Samaria Graham (I) , I , NC10 ,      ,   , Y , C , 3N ,   
2018, H8NC11129 , N00042663 , Steve Woodsmall (D) , D , NC11 ,      ,   , Y , C , DL ,   
2018, H8NC11137 , N00042664 , Scott Donaldson (D) , D , NC11 ,      ,   , Y , C , DL ,   
2018, H8ND01037 , N00042665 , Duwayne Hendrickson (R) , R , ND01 ,      ,   , Y , O , RN ,   
2018, H8NJ02190 , N00042666 , Mark McGovern (R) , R , NJ02 ,      ,   , Y , O , RN ,   
2018, H8NJ02208 , N00042667 , James Toto (R) , R , NJ02 ,      ,   , Y , O , RN ,   
2018, H8NJ07249 , N00042668 , Raafat Barsoom (R) , R , NJ07 ,      ,   , Y , C , RL ,   
2018, H8NJ11209 , N00042669 , Alison Heslin (D) , D , NJ11 ,      ,   , Y , O , DL ,   
2018, H8NJ11217 , N00042670 , Jay Webber (R) , R , NJ11 ,      , Y , Y , O , RL ,   
2018, H8NV03242 , N00042671 , Gil Eisner (I) , I , NV03 ,      , Y , Y , O , 3L ,   
2018, H8NY02112 , N00042672 , Kevin Thomas (D) , D , NY02 ,      ,   , Y , C , DN ,   
2018, H8NY05107 , N00042673 , Carl Achille (D) , D , NY05 ,      ,   , Y , C , DL ,   
2018, H8NY18274 , N00042674 , James O'Donnell (R) , R , NY18 ,      , Y , Y , C , RL ,   
2018, H8NY19249 , N00042675 , Diane Neal (I) , I , NY19 ,      , Y , Y , C , 3L ,   
2018, H8OH01118 , N00042676 , Aftab Pureval (D) , D , OH01 ,      , Y , Y , C , DL ,   
2018, H8OH03114 , N00042677 , Abdulkadir Haji (R) , R , OH03 ,      ,   , Y , C , RL ,   
2018, H8OH04070 , N00042678 , Leah Sellers (D) , D , OH04 ,      ,   , Y , C , DN ,   
2018, H8OH04088 , N00042679 , Cody Slatzer-Rose (D) , D , OH04 ,      ,   , Y , C , DL ,   
